Funciones;Sexo;Edad;Periodo;Total
Tasa de mortalidad;Mujeres;49;1994;1,850634
Tasa de mortalidad;Mujeres;49;1993;1,906172
Tasa de mortalidad;Mujeres;49;1992;2,123728
Tasa de mortalidad;Mujeres;49;1991;2,015433
Tasa de mortalidad;Mujeres;50;2020;1,506677
Tasa de mortalidad;Mujeres;50;2019;1,408762
Tasa de mortalidad;Mujeres;50;2018;1,488633
Tasa de mortalidad;Mujeres;50;2017;1,686289
Tasa de mortalidad;Mujeres;50;2016;1,560276
Tasa de mortalidad;Mujeres;50;2015;1,581042
Tasa de mortalidad;Mujeres;50;2014;1,580891
Tasa de mortalidad;Mujeres;50;2013;1,784807
Tasa de mortalidad;Mujeres;50;2012;1,610768
Tasa de mortalidad;Mujeres;50;2011;1,651223
Tasa de mortalidad;Mujeres;50;2010;1,605258
Tasa de mortalidad;Mujeres;50;2009;1,885444
Tasa de mortalidad;Mujeres;50;2008;1,975317
Tasa de mortalidad;Mujeres;50;2007;1,880956
Tasa de mortalidad;Mujeres;50;2006;1,81306
Tasa de mortalidad;Mujeres;50;2005;1,758057
Tasa de mortalidad;Mujeres;50;2004;1,849941
Tasa de mortalidad;Mujeres;50;2003;1,817759
Tasa de mortalidad;Mujeres;50;2002;1,7844
Tasa de mortalidad;Mujeres;50;2001;1,806956
Tasa de mortalidad;Mujeres;50;2000;1,794402
Tasa de mortalidad;Mujeres;50;1999;1,942253
Tasa de mortalidad;Mujeres;50;1998;2,005023
Tasa de mortalidad;Mujeres;50;1997;1,71426
Tasa de mortalidad;Mujeres;50;1996;1,879903
Tasa de mortalidad;Mujeres;50;1995;2,084139
Tasa de mortalidad;Mujeres;50;1994;2,034767
Tasa de mortalidad;Mujeres;50;1993;2,331783
Tasa de mortalidad;Mujeres;50;1992;1,845053
Tasa de mortalidad;Mujeres;50;1991;2,075445
Tasa de mortalidad;Mujeres;51;2020;1,574844
Tasa de mortalidad;Mujeres;51;2019;1,650847
Tasa de mortalidad;Mujeres;51;2018;1,61837
Tasa de mortalidad;Mujeres;51;2017;1,77973
Tasa de mortalidad;Mujeres;51;2016;1,787307
Tasa de mortalidad;Mujeres;51;2015;1,829121
Tasa de mortalidad;Mujeres;51;2014;1,72766
Tasa de mortalidad;Mujeres;51;2013;1,805275
Tasa de mortalidad;Mujeres;51;2012;1,839942
Tasa de mortalidad;Mujeres;51;2011;2,119775
Tasa de mortalidad;Mujeres;51;2010;1,963059
Tasa de mortalidad;Mujeres;51;2009;1,91553
Tasa de mortalidad;Mujeres;51;2008;1,947344
Tasa de mortalidad;Mujeres;51;2007;2,013131
Tasa de mortalidad;Mujeres;51;2006;1,903152
Tasa de mortalidad;Mujeres;51;2005;1,837479
Tasa de mortalidad;Mujeres;51;2004;2,088835
Tasa de mortalidad;Mujeres;51;2003;1,932126
Tasa de mortalidad;Mujeres;51;2002;2,003212
Tasa de mortalidad;Mujeres;51;2001;2,00732
Tasa de mortalidad;Mujeres;51;2000;2,080558
Tasa de mortalidad;Mujeres;51;1999;2,007409
Tasa de mortalidad;Mujeres;51;1998;1,874465
Tasa de mortalidad;Mujeres;51;1997;2,126961
Tasa de mortalidad;Mujeres;51;1996;2,079768
Tasa de mortalidad;Mujeres;51;1995;2,081436
Tasa de mortalidad;Mujeres;51;1994;2,378265
Tasa de mortalidad;Mujeres;51;1993;2,124126
Tasa de mortalidad;Mujeres;51;1992;2,276088
Tasa de mortalidad;Mujeres;51;1991;2,489755
Tasa de mortalidad;Mujeres;52;2020;2,016166
Tasa de mortalidad;Mujeres;52;2019;1,809638
Tasa de mortalidad;Mujeres;52;2018;1,733406
Tasa de mortalidad;Mujeres;52;2017;1,818331
Tasa de mortalidad;Mujeres;52;2016;1,980862
Tasa de mortalidad;Mujeres;52;2015;1,933788
Tasa de mortalidad;Mujeres;52;2014;1,874863
Tasa de mortalidad;Mujeres;52;2013;1,964398
Tasa de mortalidad;Mujeres;52;2012;1,917584
Tasa de mortalidad;Mujeres;52;2011;2,174697
Tasa de mortalidad;Mujeres;52;2010;2,014602
Tasa de mortalidad;Mujeres;52;2009;1,932042
Tasa de mortalidad;Mujeres;52;2008;2,153449
Tasa de mortalidad;Mujeres;52;2007;2,046022
Tasa de mortalidad;Mujeres;52;2006;2,079579
Tasa de mortalidad;Mujeres;52;2005;2,04531
Tasa de mortalidad;Mujeres;52;2004;2,063285
Tasa de mortalidad;Mujeres;52;2003;2,25123
Tasa de mortalidad;Mujeres;52;2002;2,061919
Tasa de mortalidad;Mujeres;52;2001;2,131076
Tasa de mortalidad;Mujeres;52;2000;2,165278
Tasa de mortalidad;Mujeres;52;1999;2,221738
Tasa de mortalidad;Mujeres;52;1998;2,185353
Tasa de mortalidad;Mujeres;52;1997;2,19685
Tasa de mortalidad;Mujeres;52;1996;2,347954
Tasa de mortalidad;Mujeres;52;1995;2,225873
Tasa de mortalidad;Mujeres;52;1994;2,253624
Tasa de mortalidad;Mujeres;52;1993;2,428781
Tasa de mortalidad;Mujeres;52;1992;2,603521
Tasa de mortalidad;Mujeres;52;1991;2,802598
Tasa de mortalidad;Mujeres;53;2020;2,064162
Tasa de mortalidad;Mujeres;53;2019;1,955147
Tasa de mortalidad;Mujeres;53;2018;2,10678
Tasa de mortalidad;Mujeres;53;2017;2,041068
Tasa de mortalidad;Mujeres;53;2016;2,161934
Tasa de mortalidad;Mujeres;53;2015;2,152793
Tasa de mortalidad;Mujeres;53;2014;2,063145
Tasa de mortalidad;Mujeres;53;2013;2,33388
Tasa de mortalidad;Mujeres;53;2012;2,232693
Tasa de mortalidad;Mujeres;53;2011;2,241077
Tasa de mortalidad;Mujeres;53;2010;2,125394
Tasa de mortalidad;Mujeres;53;2009;2,280392
Tasa de mortalidad;Mujeres;53;2008;2,282423
Tasa de mortalidad;Mujeres;53;2007;2,314855
Tasa de mortalidad;Mujeres;53;2006;2,306829
Tasa de mortalidad;Mujeres;53;2005;2,253352
Tasa de mortalidad;Mujeres;53;2004;2,215847
Tasa de mortalidad;Mujeres;53;2003;2,274692
Tasa de mortalidad;Mujeres;53;2002;2,427565
Tasa de mortalidad;Mujeres;53;2001;2,352592
Tasa de mortalidad;Mujeres;53;2000;2,207937
Tasa de mortalidad;Mujeres;53;1999;2,344912
Tasa de mortalidad;Mujeres;53;1998;2,35997
Tasa de mortalidad;Mujeres;53;1997;2,257535
Tasa de mortalidad;Mujeres;53;1996;2,499509
Tasa de mortalidad;Mujeres;53;1995;2,621456
Tasa de mortalidad;Mujeres;53;1994;2,496182
Tasa de mortalidad;Mujeres;53;1993;2,742284
Tasa de mortalidad;Mujeres;53;1992;2,886917
Tasa de mortalidad;Mujeres;53;1991;3,084909
Tasa de mortalidad;Mujeres;54;2020;2,241309
Tasa de mortalidad;Mujeres;54;2019;2,071409
Tasa de mortalidad;Mujeres;54;2018;2,202894
Tasa de mortalidad;Mujeres;54;2017;2,130954
Tasa de mortalidad;Mujeres;54;2016;2,18621
Tasa de mortalidad;Mujeres;54;2015;2,314568
Tasa de mortalidad;Mujeres;54;2014;2,350135
Tasa de mortalidad;Mujeres;54;2013;2,310924
Tasa de mortalidad;Mujeres;54;2012;2,315113
Tasa de mortalidad;Mujeres;54;2011;2,216026
Tasa de mortalidad;Mujeres;54;2010;2,421494
Tasa de mortalidad;Mujeres;54;2009;2,562527
Tasa de mortalidad;Mujeres;54;2008;2,32454
Tasa de mortalidad;Mujeres;54;2007;2,391264
Tasa de mortalidad;Mujeres;54;2006;2,245291
Tasa de mortalidad;Mujeres;54;2005;2,327904
Tasa de mortalidad;Mujeres;54;2004;2,352449
Tasa de mortalidad;Mujeres;54;2003;2,401558
Tasa de mortalidad;Mujeres;54;2002;2,410231
Tasa de mortalidad;Mujeres;54;2001;2,395643
Tasa de mortalidad;Mujeres;54;2000;2,37883
Tasa de mortalidad;Mujeres;54;1999;2,322966
Tasa de mortalidad;Mujeres;54;1998;2,567512
Tasa de mortalidad;Mujeres;54;1997;2,694978
Tasa de mortalidad;Mujeres;54;1996;2,586115
Tasa de mortalidad;Mujeres;54;1995;2,621626
Tasa de mortalidad;Mujeres;54;1994;2,753714
Tasa de mortalidad;Mujeres;54;1993;2,811128
Tasa de mortalidad;Mujeres;54;1992;2,968361
Tasa de mortalidad;Mujeres;54;1991;3,128156
Tasa de mortalidad;Mujeres;55;2020;2,485811
Tasa de mortalidad;Mujeres;55;2019;2,276063
Tasa de mortalidad;Mujeres;55;2018;2,326216
Tasa de mortalidad;Mujeres;55;2017;2,432195
Tasa de mortalidad;Mujeres;55;2016;2,409552
Tasa de mortalidad;Mujeres;55;2015;2,543565
Tasa de mortalidad;Mujeres;55;2014;2,489808
Tasa de mortalidad;Mujeres;55;2013;2,51945
Tasa de mortalidad;Mujeres;55;2012;2,317641
Tasa de mortalidad;Mujeres;55;2011;2,294985
Tasa de mortalidad;Mujeres;55;2010;2,539529
Tasa de mortalidad;Mujeres;55;2009;2,405233
Tasa de mortalidad;Mujeres;55;2008;2,746988
Tasa de mortalidad;Mujeres;55;2007;2,495083
Tasa de mortalidad;Mujeres;55;2006;2,331773
Tasa de mortalidad;Mujeres;55;2005;2,560108
Tasa de mortalidad;Mujeres;55;2004;2,580777
Tasa de mortalidad;Mujeres;55;2003;2,699322
Tasa de mortalidad;Mujeres;55;2002;2,532792
Tasa de mortalidad;Mujeres;55;2001;2,733571
Tasa de mortalidad;Mujeres;55;2000;2,80036
Tasa de mortalidad;Mujeres;55;1999;2,679879
Tasa de mortalidad;Mujeres;55;1998;2,714689
Tasa de mortalidad;Mujeres;55;1997;2,597866
Tasa de mortalidad;Mujeres;55;1996;2,866223
Tasa de mortalidad;Mujeres;55;1995;3,02086
Tasa de mortalidad;Mujeres;55;1994;2,988568
Tasa de mortalidad;Mujeres;55;1993;3,046871
Tasa de mortalidad;Mujeres;55;1992;3,264915
Tasa de mortalidad;Mujeres;55;1991;3,108582
Tasa de mortalidad;Mujeres;56;2020;2,768149
Tasa de mortalidad;Mujeres;56;2019;2,633535
Tasa de mortalidad;Mujeres;56;2018;2,585286
Tasa de mortalidad;Mujeres;56;2017;2,749482
Tasa de mortalidad;Mujeres;56;2016;2,707637
Tasa de mortalidad;Mujeres;56;2015;2,814314
Tasa de mortalidad;Mujeres;56;2014;2,720161
Tasa de mortalidad;Mujeres;56;2013;2,678696
Tasa de mortalidad;Mujeres;56;2012;2,705346
Tasa de mortalidad;Mujeres;56;2011;2,838703
Tasa de mortalidad;Mujeres;56;2010;2,703619
Tasa de mortalidad;Mujeres;56;2009;2,664664
Tasa de mortalidad;Mujeres;56;2008;2,729197
Tasa de mortalidad;Mujeres;56;2007;2,545102
Tasa de mortalidad;Mujeres;56;2006;2,53599
Tasa de mortalidad;Mujeres;56;2005;2,560731
Tasa de mortalidad;Mujeres;56;2004;2,723088
Tasa de mortalidad;Mujeres;56;2003;2,689128
Tasa de mortalidad;Mujeres;56;2002;2,991204
Tasa de mortalidad;Mujeres;56;2001;2,924584
Tasa de mortalidad;Mujeres;56;2000;2,840117
Tasa de mortalidad;Mujeres;56;1999;2,859867
Tasa de mortalidad;Mujeres;56;1998;2,697636
Tasa de mortalidad;Mujeres;56;1997;2,973566
Tasa de mortalidad;Mujeres;56;1996;3,314731
Tasa de mortalidad;Mujeres;56;1995;3,237525
Tasa de mortalidad;Mujeres;56;1994;3,188278
Tasa de mortalidad;Mujeres;56;1993;3,410741
Tasa de mortalidad;Mujeres;56;1992;3,518006
Tasa de mortalidad;Mujeres;56;1991;3,465306
Tasa de mortalidad;Mujeres;57;2020;3,130257
Tasa de mortalidad;Mujeres;57;2019;2,881148
Tasa de mortalidad;Mujeres;57;2018;2,862666
Tasa de mortalidad;Mujeres;57;2017;2,877529
Tasa de mortalidad;Mujeres;57;2016;2,924404
Tasa de mortalidad;Mujeres;57;2015;3,034335
Tasa de mortalidad;Mujeres;57;2014;2,847508
Tasa de mortalidad;Mujeres;57;2013;2,892417
Tasa de mortalidad;Mujeres;57;2012;2,886006
Tasa de mortalidad;Mujeres;57;2011;2,952044
Tasa de mortalidad;Mujeres;57;2010;3,055183
Tasa de mortalidad;Mujeres;57;2009;2,798845
Tasa de mortalidad;Mujeres;57;2008;2,966928
Tasa de mortalidad;Mujeres;57;2007;2,754329
Tasa de mortalidad;Mujeres;57;2006;3,047224
Tasa de mortalidad;Mujeres;57;2005;2,947574
Tasa de mortalidad;Mujeres;57;2004;2,874568
Tasa de mortalidad;Mujeres;57;2003;3,088762
Tasa de mortalidad;Mujeres;57;2002;3,053452
Tasa de mortalidad;Mujeres;57;2001;3,092652
Tasa de mortalidad;Mujeres;57;2000;2,950097
Tasa de mortalidad;Mujeres;57;1999;3,135087
Tasa de mortalidad;Mujeres;57;1998;3,225023
Tasa de mortalidad;Mujeres;57;1997;3,430534
Tasa de mortalidad;Mujeres;57;1996;3,375464
Tasa de mortalidad;Mujeres;57;1995;3,37728
Tasa de mortalidad;Mujeres;57;1994;3,726125
Tasa de mortalidad;Mujeres;57;1993;3,70332
Tasa de mortalidad;Mujeres;57;1992;3,692861
Tasa de mortalidad;Mujeres;57;1991;3,738701
Tasa de mortalidad;Mujeres;58;2020;3,449272
Tasa de mortalidad;Mujeres;58;2019;3,037861
Tasa de mortalidad;Mujeres;58;2018;3,115933
Tasa de mortalidad;Mujeres;58;2017;3,049026
Tasa de mortalidad;Mujeres;58;2016;3,069989
Tasa de mortalidad;Mujeres;58;2015;3,266256
Tasa de mortalidad;Mujeres;58;2014;3,147569
Tasa de mortalidad;Mujeres;58;2013;3,07719
Tasa de mortalidad;Mujeres;58;2012;2,984673
Tasa de mortalidad;Mujeres;58;2011;2,993128
Tasa de mortalidad;Mujeres;58;2010;3,037568
Tasa de mortalidad;Mujeres;58;2009;3,102768
Tasa de mortalidad;Mujeres;58;2008;3,087517
Tasa de mortalidad;Mujeres;58;2007;3,183956
Tasa de mortalidad;Mujeres;58;2006;3,06389
Tasa de mortalidad;Mujeres;58;2005;3,089034
Tasa de mortalidad;Mujeres;58;2004;3,152934
Tasa de mortalidad;Mujeres;58;2003;3,21431
Tasa de mortalidad;Mujeres;58;2002;2,963224
Tasa de mortalidad;Mujeres;58;2001;3,223017
Tasa de mortalidad;Mujeres;58;2000;3,127849
Tasa de mortalidad;Mujeres;58;1999;3,563729
Tasa de mortalidad;Mujeres;58;1998;3,532129
Tasa de mortalidad;Mujeres;58;1997;3,591497
Tasa de mortalidad;Mujeres;58;1996;3,91963
Tasa de mortalidad;Mujeres;58;1995;3,583675
Tasa de mortalidad;Mujeres;58;1994;4,082824
Tasa de mortalidad;Mujeres;58;1993;4,018415
Tasa de mortalidad;Mujeres;58;1992;4,296037
Tasa de mortalidad;Mujeres;58;1991;4,31243
Tasa de mortalidad;Mujeres;59;2020;3,531235
Tasa de mortalidad;Mujeres;59;2019;3,367938
Tasa de mortalidad;Mujeres;59;2018;3,392861
Tasa de mortalidad;Mujeres;59;2017;3,375556
Tasa de mortalidad;Mujeres;59;2016;3,173617
Tasa de mortalidad;Mujeres;59;2015;3,540655
Tasa de mortalidad;Mujeres;59;2014;3,307204
Tasa de mortalidad;Mujeres;59;2013;3,333834
Tasa de mortalidad;Mujeres;59;2012;3,261607
Tasa de mortalidad;Mujeres;59;2011;3,543257
Tasa de mortalidad;Mujeres;59;2010;3,456606
Tasa de mortalidad;Mujeres;59;2009;3,264064
Tasa de mortalidad;Mujeres;59;2008;3,29958
Tasa de mortalidad;Mujeres;59;2007;3,369686
Tasa de mortalidad;Mujeres;59;2006;3,149858
Tasa de mortalidad;Mujeres;59;2005;3,527999
Tasa de mortalidad;Mujeres;59;2004;3,532072
Tasa de mortalidad;Mujeres;59;2003;3,677357
Tasa de mortalidad;Mujeres;59;2002;3,444974
Tasa de mortalidad;Mujeres;59;2001;3,283491
Tasa de mortalidad;Mujeres;59;2000;3,750817
Tasa de mortalidad;Mujeres;59;1999;3,855469
Tasa de mortalidad;Mujeres;59;1998;3,873442
Tasa de mortalidad;Mujeres;59;1997;4,101334
Tasa de mortalidad;Mujeres;59;1996;3,883621
Tasa de mortalidad;Mujeres;59;1995;4,333293
Tasa de mortalidad;Mujeres;59;1994;4,235067
Tasa de mortalidad;Mujeres;59;1993;4,248991
Tasa de mortalidad;Mujeres;59;1992;4,222904
Tasa de mortalidad;Mujeres;59;1991;4,475611
Tasa de mortalidad;Mujeres;60;2020;4,046469
Tasa de mortalidad;Mujeres;60;2019;3,611231
Tasa de mortalidad;Mujeres;60;2018;3,637193
Tasa de mortalidad;Mujeres;60;2017;3,56694
Tasa de mortalidad;Mujeres;60;2016;3,541654
Tasa de mortalidad;Mujeres;60;2015;3,597059
Tasa de mortalidad;Mujeres;60;2014;3,532401
Tasa de mortalidad;Mujeres;60;2013;3,609437
Tasa de mortalidad;Mujeres;60;2012;3,555485
Tasa de mortalidad;Mujeres;60;2011;3,622822
Tasa de mortalidad;Mujeres;60;2010;3,487333
Tasa de mortalidad;Mujeres;60;2009;3,388496
Tasa de mortalidad;Mujeres;60;2008;3,657038
Tasa de mortalidad;Mujeres;60;2007;3,648242
Tasa de mortalidad;Mujeres;60;2006;3,659409
Tasa de mortalidad;Mujeres;60;2005;3,701125
Tasa de mortalidad;Mujeres;60;2004;3,831737
Tasa de mortalidad;Mujeres;60;2003;4,014134
Tasa de mortalidad;Mujeres;60;2002;3,888559
Tasa de mortalidad;Mujeres;60;2001;4,140665
Tasa de mortalidad;Mujeres;60;2000;4,082873
Tasa de mortalidad;Mujeres;60;1999;4,008881
Tasa de mortalidad;Mujeres;60;1998;4,060065
Tasa de mortalidad;Mujeres;60;1997;4,2774
Tasa de mortalidad;Mujeres;60;1996;4,393647
Tasa de mortalidad;Mujeres;60;1995;4,360943
Tasa de mortalidad;Mujeres;60;1994;4,629294
Tasa de mortalidad;Mujeres;60;1993;5,102293
Tasa de mortalidad;Mujeres;60;1992;4,815428
Tasa de mortalidad;Mujeres;60;1991;4,850856
Tasa de mortalidad;Mujeres;61;2020;4,153854
Tasa de mortalidad;Mujeres;61;2019;4,073643
Tasa de mortalidad;Mujeres;61;2018;3,840977
Tasa de mortalidad;Mujeres;61;2017;3,77885
Tasa de mortalidad;Mujeres;61;2016;3,815664
Tasa de mortalidad;Mujeres;61;2015;3,540207
Tasa de mortalidad;Mujeres;61;2014;3,922496
Tasa de mortalidad;Mujeres;61;2013;3,752641
Tasa de mortalidad;Mujeres;61;2012;3,852532
Tasa de mortalidad;Mujeres;61;2011;3,670643
Tasa de mortalidad;Mujeres;61;2010;3,453844
Tasa de mortalidad;Mujeres;61;2009;3,758544
Tasa de mortalidad;Mujeres;61;2008;3,707959
Tasa de mortalidad;Mujeres;61;2007;3,922791
Tasa de mortalidad;Mujeres;61;2006;3,648284
Tasa de mortalidad;Mujeres;61;2005;4,152868
Tasa de mortalidad;Mujeres;61;2004;4,208823
Tasa de mortalidad;Mujeres;61;2003;3,89237
Tasa de mortalidad;Mujeres;61;2002;4,084055
Tasa de mortalidad;Mujeres;61;2001;4,372504
Tasa de mortalidad;Mujeres;61;2000;4,472198
Tasa de mortalidad;Mujeres;61;1999;4,775904
Tasa de mortalidad;Mujeres;61;1998;4,940761
Tasa de mortalidad;Mujeres;61;1997;4,72245
Tasa de mortalidad;Mujeres;61;1996;4,40292
Tasa de mortalidad;Mujeres;61;1995;4,903316
Tasa de mortalidad;Mujeres;61;1994;4,803026
Tasa de mortalidad;Mujeres;61;1993;5,132259
Tasa de mortalidad;Mujeres;61;1992;5,101658
Tasa de mortalidad;Mujeres;61;1991;5,367919
Tasa de mortalidad;Mujeres;62;2020;4,529915
Tasa de mortalidad;Mujeres;62;2019;4,263703
Tasa de mortalidad;Mujeres;62;2018;4,195218
Tasa de mortalidad;Mujeres;62;2017;4,268562
Tasa de mortalidad;Mujeres;62;2016;3,947734
Tasa de mortalidad;Mujeres;62;2015;4,166325
Tasa de mortalidad;Mujeres;62;2014;4,082152
Tasa de mortalidad;Mujeres;62;2013;4,160288
Tasa de mortalidad;Mujeres;62;2012;4,161068
Tasa de mortalidad;Mujeres;62;2011;3,9687
Tasa de mortalidad;Mujeres;62;2010;4,016821
Tasa de mortalidad;Mujeres;62;2009;4,105852
Tasa de mortalidad;Mujeres;62;2008;4,064124
Tasa de mortalidad;Mujeres;62;2007;4,365554
Tasa de mortalidad;Mujeres;62;2006;4,349055
Tasa de mortalidad;Mujeres;62;2005;4,466898
Tasa de mortalidad;Mujeres;62;2004;4,251975
Tasa de mortalidad;Mujeres;62;2003;4,427517
Tasa de mortalidad;Mujeres;62;2002;4,579717
Tasa de mortalidad;Mujeres;62;2001;4,474682
Tasa de mortalidad;Mujeres;62;2000;4,911137
Tasa de mortalidad;Mujeres;62;1999;4,896771
Tasa de mortalidad;Mujeres;62;1998;4,620044
Tasa de mortalidad;Mujeres;62;1997;5,269718
Tasa de mortalidad;Mujeres;62;1996;5,481926
Tasa de mortalidad;Mujeres;62;1995;5,508916
Tasa de mortalidad;Mujeres;62;1994;5,649145
Tasa de mortalidad;Mujeres;62;1993;5,658934
Tasa de mortalidad;Mujeres;62;1992;6,099104
Tasa de mortalidad;Mujeres;62;1991;6,455378
Tasa de mortalidad;Mujeres;63;2020;5,105049
Tasa de mortalidad;Mujeres;63;2019;4,619354
Tasa de mortalidad;Mujeres;63;2018;4,505052
Tasa de mortalidad;Mujeres;63;2017;4,717202
Tasa de mortalidad;Mujeres;63;2016;4,292845
Tasa de mortalidad;Mujeres;63;2015;4,441387
Tasa de mortalidad;Mujeres;63;2014;4,231473
Tasa de mortalidad;Mujeres;63;2013;4,218691
Tasa de mortalidad;Mujeres;63;2012;4,33019
Tasa de mortalidad;Mujeres;63;2011;4,480034
Tasa de mortalidad;Mujeres;63;2010;4,115558
Tasa de mortalidad;Mujeres;63;2009;4,280903
Tasa de mortalidad;Mujeres;63;2008;4,423432
Tasa de mortalidad;Mujeres;63;2007;4,4813
Tasa de mortalidad;Mujeres;63;2006;4,640993
Tasa de mortalidad;Mujeres;63;2005;4,635531
Tasa de mortalidad;Mujeres;63;2004;4,631231
Tasa de mortalidad;Mujeres;63;2003;5,390231
Tasa de mortalidad;Mujeres;63;2002;5,372503
Tasa de mortalidad;Mujeres;63;2001;4,999226
Tasa de mortalidad;Mujeres;63;2000;5,45317
Tasa de mortalidad;Mujeres;63;1999;5,604335
Tasa de mortalidad;Mujeres;63;1998;5,421706
Tasa de mortalidad;Mujeres;63;1997;5,764972
Tasa de mortalidad;Mujeres;63;1996;5,758118
Tasa de mortalidad;Mujeres;63;1995;5,839288
Tasa de mortalidad;Mujeres;63;1994;6,104581
Tasa de mortalidad;Mujeres;63;1993;6,614567
Tasa de mortalidad;Mujeres;63;1992;6,40584
Tasa de mortalidad;Mujeres;63;1991;6,898393
Tasa de mortalidad;Mujeres;64;2020;5,429644
Tasa de mortalidad;Mujeres;64;2019;4,494688
Tasa de mortalidad;Mujeres;64;2018;4,963672
Tasa de mortalidad;Mujeres;64;2017;4,562606
Tasa de mortalidad;Mujeres;64;2016;4,854656
Tasa de mortalidad;Mujeres;64;2015;4,743776
Tasa de mortalidad;Mujeres;64;2014;4,486931
Tasa de mortalidad;Mujeres;64;2013;4,495073
Tasa de mortalidad;Mujeres;64;2012;4,603305
Tasa de mortalidad;Mujeres;64;2011;4,325216
Tasa de mortalidad;Mujeres;64;2010;4,667461
Tasa de mortalidad;Mujeres;64;2009;4,769205
Tasa de mortalidad;Mujeres;64;2008;4,758309
Tasa de mortalidad;Mujeres;64;2007;5,302598
Tasa de mortalidad;Mujeres;64;2006;4,885562
Tasa de mortalidad;Mujeres;64;2005;5,081559
Tasa de mortalidad;Mujeres;64;2004;5,106216
Tasa de mortalidad;Mujeres;64;2003;5,380141
Tasa de mortalidad;Mujeres;64;2002;5,703746
Tasa de mortalidad;Mujeres;64;2001;5,768896
Tasa de mortalidad;Mujeres;64;2000;5,584595
Tasa de mortalidad;Mujeres;64;1999;6,127172
Tasa de mortalidad;Mujeres;64;1998;6,329185
Tasa de mortalidad;Mujeres;64;1997;6,453212
Tasa de mortalidad;Mujeres;64;1996;6,664531
Tasa de mortalidad;Mujeres;64;1995;6,881053
Tasa de mortalidad;Mujeres;64;1994;6,857245
Tasa de mortalidad;Mujeres;64;1993;6,965313
Tasa de mortalidad;Mujeres;64;1992;7,06745
Tasa de mortalidad;Mujeres;64;1991;7,816377
Tasa de mortalidad;Mujeres;65;2020;5,805776
Tasa de mortalidad;Mujeres;65;2019;5,22535
Tasa de mortalidad;Mujeres;65;2018;5,044774
Tasa de mortalidad;Mujeres;65;2017;5,086421
Tasa de mortalidad;Mujeres;65;2016;5,144159
Tasa de mortalidad;Mujeres;65;2015;4,826011
Tasa de mortalidad;Mujeres;65;2014;4,907547
Tasa de mortalidad;Mujeres;65;2013;4,97082
Tasa de mortalidad;Mujeres;65;2012;4,638983
Tasa de mortalidad;Mujeres;65;2011;5,070031
Tasa de mortalidad;Mujeres;65;2010;4,764456
Tasa de mortalidad;Mujeres;65;2009;5,375455
Tasa de mortalidad;Mujeres;65;2008;5,372082
Tasa de mortalidad;Mujeres;65;2007;5,269592
Tasa de mortalidad;Mujeres;65;2006;5,513793
Tasa de mortalidad;Mujeres;65;2005;6,098027
Tasa de mortalidad;Mujeres;65;2004;5,620481
Tasa de mortalidad;Mujeres;65;2003;6,293017
Tasa de mortalidad;Mujeres;65;2002;6,185726
Tasa de mortalidad;Mujeres;65;2001;6,085185
Tasa de mortalidad;Mujeres;65;2000;6,564175
Tasa de mortalidad;Mujeres;65;1999;6,75599
Tasa de mortalidad;Mujeres;65;1998;6,849357
Tasa de mortalidad;Mujeres;65;1997;6,819358
Tasa de mortalidad;Mujeres;65;1996;7,18301
Tasa de mortalidad;Mujeres;65;1995;7,59217
Tasa de mortalidad;Mujeres;65;1994;7,797795
Tasa de mortalidad;Mujeres;65;1993;8,113396
Tasa de mortalidad;Mujeres;65;1992;7,849285
Tasa de mortalidad;Mujeres;65;1991;8,116695
Tasa de mortalidad;Mujeres;66;2020;6,273251
Tasa de mortalidad;Mujeres;66;2019;5,565787
